,STEP,ID,x,y,Kind
1069,10,91,10,4,normal
1070,10,92,10,12,normal
1071,10,93,8,17,normal
1072,10,94,17,12,normal
1073,10,95,13,14,normal
1074,10,96,12,16,normal
1075,10,97,11,5,normal
1076,10,98,15,5,normal
1077,10,99,10,17,normal
1078,11,0,22,10,normal
1079,11,1,18,6,normal
1080,11,2,11,23,normal
1081,11,3,22,18,normal
1082,11,5,14,21,normal
1083,11,6,22,22,normal
1084,11,7,13,8,normal
1085,11,8,16,14,normal
1086,11,9,17,20,normal
1087,11,11,21,21,normal
1088,11,12,9,25,normal
1089,11,13,19,10,normal
1090,11,14,14,17,normal
1091,11,15,16,8,normal
1092,11,16,15,12,normal
1093,11,17,17,15,normal
1094,11,18,19,16,normal
1095,11,19,22,19,normal
1096,11,20,16,6,normal
1097,11,21,23,11,normal
1098,11,22,8,24,normal
1099,11,23,18,3,normal
1100,11,24,22,8,normal
1101,11,25,18,17,normal
1102,11,26,11,21,normal
1103,11,27,22,6,normal
1104,11,29,21,6,normal
1105,11,30,23,14,normal
1106,11,31,13,17,normal
1107,11,32,18,8,normal
1108,11,33,6,12,normal
1109,11,34,17,7,normal
1110,11,35,21,11,normal
1111,11,36,15,10,normal
1112,11,38,13,10,normal
1113,11,39,16,21,normal
1114,11,40,21,10,normal
1115,11,41,11,16,normal
1116,11,42,14,5,normal
1117,11,43,16,4,normal
1118,11,44,20,10,normal
1119,11,45,21,14,normal
1120,11,46,16,3,normal
1121,11,47,21,5,normal
1122,11,48,17,23,normal
1123,11,49,15,18,normal
1124,11,50,12,21,normal
1125,11,51,19,13,normal
1126,11,52,25,15,normal
1127,11,53,24,15,normal
1128,11,54,25,12,normal
1129,11,55,16,12,normal
1130,11,56,14,3,normal
1131,11,57,11,8,normal
1132,11,58,6,7,normal
1133,11,59,24,17,normal
1134,11,61,20,18,normal
1135,11,62,19,9,normal
1136,11,63,16,16,normal
1137,11,64,15,19,normal
1138,11,65,22,7,normal
1139,11,66,6,18,normal
1140,11,67,20,9,normal
1141,11,68,12,7,normal
1142,11,69,17,18,normal
1143,11,70,10,9,normal
1144,11,71,19,17,normal
1145,11,72,19,20,normal
1146,11,73,14,4,normal
1147,11,74,20,14,normal
1148,11,75,19,8,normal
1149,11,77,18,7,normal
1150,11,78,21,9,normal
1151,11,79,25,13,normal
1152,11,80,21,19,normal
1153,11,81,22,17,normal
1154,11,82,24,11,normal
1155,11,83,13,9,normal
1156,11,84,9,21,normal
1157,11,85,24,14,normal
1158,11,86,17,19,normal
1159,11,87,12,19,normal
1160,11,88,21,17,normal
1161,11,89,17,14,normal
1162,11,90,16,7,normal
1163,11,91,10,5,normal
1164,11,92,11,12,normal
1165,11,93,7,17,normal
1166,11,94,17,11,normal
1167,11,95,14,14,normal
1168,11,96,13,16,normal
1169,11,97,12,5,normal
1170,11,98,15,5,normal
1171,11,99,11,17,normal
1172,12,0,23,10,normal
1173,12,1,18,6,normal
1174,12,2,11,22,normal
1175,12,3,23,18,normal
1176,12,5,15,21,normal
1177,12,6,22,21,normal
1178,12,7,13,8,normal
1179,12,8,16,14,normal
1180,12,9,18,20,normal
1181,12,11,21,20,normal
1182,12,12,9,25,normal
1183,12,13,19,10,normal
1184,12,14,14,16,normal
1185,12,15,17,8,normal
1186,12,16,15,12,normal
1187,12,17,17,15,normal
1188,12,18,20,16,normal
1189,12,19,22,19,normal
1190,12,20,16,6,normal
1191,12,21,23,11,normal
1192,12,22,9,24,normal
1193,12,23,18,4,normal
1194,12,24,22,8,normal
1195,12,25,18,16,normal
1196,12,26,11,21,normal
1197,12,27,23,6,normal
1198,12,29,21,6,normal
1199,12,30,23,14,normal
1200,12,31,13,17,normal
1201,12,32,18,8,normal
1202,12,33,6,13,normal
1203,12,34,17,7,normal
1204,12,35,22,11,normal
1205,12,36,16,10,normal
1206,12,38,14,10,normal
1207,12,39,17,21,normal
1208,12,40,21,10,normal
1209,12,41,12,16,normal
1210,12,42,14,5,normal
1211,12,43,16,4,normal
1212,12,44,20,10,normal
1213,12,45,22,14,normal
1214,12,46,16,3,normal
1215,12,47,21,5,normal
1216,12,48,17,22,normal
1217,12,49,16,18,normal
1218,12,50,12,20,normal
1219,12,51,20,13,normal
1220,12,52,25,14,normal
1221,12,53,24,15,normal
1222,12,54,25,12,normal
1223,12,55,16,12,normal
1224,12,56,15,3,normal
1225,12,57,12,8,normal
1226,12,58,7,7,normal
1227,12,59,24,16,normal
1228,12,61,21,18,normal
1229,12,62,19,9,normal
1230,12,63,16,16,normal
1231,12,64,16,19,normal
1232,12,65,22,7,normal
1233,12,66,7,18,normal
1234,12,67,20,9,normal
1235,12,68,13,7,normal
1236,12,69,18,18,normal
1237,12,70,11,9,normal
1238,12,71,19,17,normal
1239,12,72,20,20,normal
1240,12,73,15,4,normal
1241,12,74,20,14,normal
1242,12,75,19,8,normal
1243,12,77,19,7,normal
1244,12,78,22,9,normal
1245,12,80,21,19,normal
1246,12,81,23,17,normal
1247,12,82,25,11,normal
1248,12,83,14,9,normal
1249,12,84,9,20,normal
1250,12,85,24,14,normal
1251,12,86,18,19,normal
1252,12,87,13,19,normal
1253,12,88,21,17,normal
1254,12,89,17,13,normal
1255,12,90,16,7,normal
1256,12,91,10,6,normal
1257,12,92,12,12,normal
1258,12,93,8,17,normal
1259,12,94,17,12,normal
1260,12,95,15,14,normal
1261,12,96,13,15,normal
1262,12,97,13,5,normal
1263,12,98,16,5,normal
1264,12,99,12,17,normal
1265,13,0,23,10,normal
1266,13,1,18,7,normal
1267,13,2,12,22,normal
1268,13,3,24,18,normal
1269,13,5,16,21,normal
1270,13,6,23,21,normal
1271,13,7,14,8,normal
1272,13,8,17,14,normal
1273,13,9,19,20,normal
1274,13,11,21,20,normal
1275,13,12,10,25,normal
1276,13,13,19,10,normal
1277,13,14,15,16,normal
1278,13,15,17,8,normal
1279,13,16,15,11,normal
1280,13,17,17,15,normal
1281,13,18,20,17,normal
1282,13,19,23,19,normal
1283,13,20,17,6,normal
1284,13,21,24,11,normal
1285,13,22,10,24,normal
1286,13,23,18,5,normal
1287,13,24,22,8,normal
1288,13,25,19,16,normal
1289,13,26,11,20,normal
1290,13,27,23,7,normal
1291,13,29,21,7,normal
1292,13,30,23,14,normal
1293,13,31,14,17,normal
1294,13,32,18,8,normal
1295,13,33,6,12,normal
1296,13,34,17,7,normal
1297,13,35,22,11,normal
1298,13,36,17,10,normal
1299,13,38,15,10,normal
1300,13,39,17,20,normal
1301,13,40,21,11,normal
1302,13,41,13,16,normal
1303,13,42,15,5,normal
1304,13,43,16,4,normal
1305,13,44,20,10,normal
1306,13,45,22,14,normal
1307,13,46,16,3,normal
1308,13,47,22,5,normal
1309,13,48,18,22,normal
1310,13,49,16,18,normal
1311,13,50,13,20,normal
1312,13,51,21,13,normal
1313,13,52,25,13,normal
1314,13,53,24,15,normal
1315,13,54,25,12,normal
1316,13,55,16,12,normal
1317,13,56,15,3,normal
1318,13,57,12,8,normal
1319,13,58,8,7,normal
1320,13,59,25,16,normal
1321,13,61,21,18,normal
1322,13,62,19,9,normal
1323,13,63,17,16,normal
1324,13,64,16,19,normal
1325,13,65,22,6,normal
1326,13,66,8,18,normal
1327,13,67,21,9,normal
1328,13,68,14,7,normal
1329,13,69,19,18,normal
1330,13,70,12,9,normal
1331,13,71,19,17,normal
1332,13,72,20,19,normal
1333,13,73,15,4,normal
1334,13,74,21,14,normal
1335,13,75,19,8,normal
1336,13,77,19,7,normal
1337,13,78,23,9,normal
1338,13,80,21,19,normal
1339,13,81,24,17,normal
1340,13,82,25,11,normal
1341,13,83,14,9,normal
1342,13,84,10,20,normal
1343,13,85,24,14,normal
1344,13,86,19,19,normal
1345,13,87,14,19,normal
1346,13,88,22,17,normal
1347,13,89,18,13,normal
1348,13,90,16,8,normal
1349,13,91,11,6,normal
1350,13,92,13,12,normal
1351,13,93,9,17,normal
1352,13,94,17,11,normal
1353,13,95,15,14,normal
1354,13,96,14,15,normal
1355,13,97,13,6,normal
1356,13,98,17,5,normal
1357,13,99,11,17,normal
1358,14,0,24,10,normal
1359,14,1,18,7,normal
1360,14,2,13,22,normal
1361,14,3,25,18,normal
1362,14,5,17,21,normal
1363,14,6,23,20,normal
1364,14,7,14,8,normal
1365,14,8,17,13,normal
1366,14,9,20,20,normal
1367,14,11,22,20,normal
1368,14,12,11,25,normal
1369,14,13,19,11,normal
1370,14,14,16,16,normal
1371,14,15,17,8,normal
1372,14,16,16,11,normal
1373,14,17,17,15,normal
1374,14,18,21,17,normal
1375,14,19,24,19,normal
1376,14,20,17,6,normal
1377,14,21,24,11,normal
1378,14,22,11,24,normal
1379,14,23,19,5,normal
1380,14,24,22,8,normal
1381,14,25,20,16,normal
1382,14,26,11,19,normal
1383,14,27,24,7,normal
1384,14,29,22,7,normal
1385,14,30,23,14,normal
1386,14,31,14,17,normal
1387,14,32,18,9,normal
1388,14,33,7,12,normal
1389,14,34,17,7,normal
1390,14,35,23,11,normal
1391,14,36,18,10,normal
1392,14,38,16,10,normal
1393,14,39,17,20,normal
1394,14,40,21,12,normal
1395,14,41,14,16,normal
1396,14,42,16,5,normal
1397,14,43,16,4,normal
1398,14,44,21,10,normal
1399,14,45,22,14,normal
1400,14,46,16,3,normal
1401,14,47,21,5,normal
1402,14,48,19,22,normal
1403,14,49,17,18,normal
1404,14,50,14,20,normal
1405,14,51,21,13,normal
1406,14,52,25,14,normal
1407,14,53,24,15,normal
1408,14,54,25,12,normal
1409,14,55,17,12,normal
1410,14,56,15,3,normal
1411,14,57,13,8,normal
1412,14,58,8,6,normal
1413,14,59,25,15,normal
1414,14,61,22,18,normal
1415,14,62,19,9,normal
1416,14,63,18,16,normal
1417,14,64,16,19,normal
1418,14,65,23,6,normal
1419,14,66,9,18,normal
1420,14,67,21,9,normal
1421,14,68,15,7,normal
1422,14,69,19,18,normal
1423,14,70,13,9,normal
1424,14,71,19,17,normal
1425,14,72,20,19,normal
1426,14,73,15,4,normal
1427,14,74,21,14,normal
1428,14,75,19,8,normal
1429,14,77,20,7,normal
1430,14,78,23,9,normal
1431,14,80,21,19,normal
1432,14,81,24,16,normal
1433,14,82,25,11,normal
1434,14,83,15,9,normal
1435,14,84,10,20,normal
1436,14,85,24,13,normal
1437,14,86,19,19,normal
1438,14,87,15,19,normal
1439,14,88,22,16,normal
1440,14,89,19,13,normal
1441,14,90,16,8,normal
1442,14,91,11,7,normal
1443,14,92,14,12,normal
1444,14,93,10,17,normal
1445,14,94,17,11,normal
1446,14,95,16,14,normal
1447,14,96,15,15,normal
1448,14,97,14,6,normal
1449,14,98,17,5,normal
1450,14,99,11,16,normal
1451,15,0,25,10,normal
1452,15,1,18,7,normal
1453,15,2,13,21,normal
1454,15,3,25,17,normal
1455,15,5,18,21,normal
1456,15,6,24,20,normal
1457,15,7,14,9,normal
1458,15,8,18,13,normal
1459,15,9,20,20,normal
1460,15,11,22,20,normal
1461,15,12,12,25,normal
1462,15,13,20,11,normal
1463,15,14,17,16,normal
1464,15,15,18,8,normal
1465,15,16,16,11,normal
1466,15,17,17,15,normal
1467,15,18,21,16,normal
1468,15,19,24,18,normal
1469,15,20,17,6,normal
1470,15,21,24,11,normal
1471,15,22,12,24,normal
1472,15,23,19,6,normal
1473,15,24,21,8,normal
1474,15,25,20,17,normal
1475,15,26,12,19,normal
1476,15,27,24,8,normal
1477,15,29,22,7,normal
1478,15,30,24,14,normal
1479,15,31,14,17,normal
1480,15,32,18,9,normal
1481,15,33,7,13,normal
1482,15,34,17,7,normal
1483,15,35,23,12,normal
1484,15,36,19,10,normal
1485,15,38,16,10,normal
1486,15,39,17,20,normal
1487,15,40,21,11,normal
1488,15,41,15,16,normal
1489,15,42,16,6,normal
1490,15,43,17,4,normal
1491,15,44,22,10,normal
1492,15,45,22,14,normal
1493,15,46,17,3,normal
1494,15,47,22,5,normal
1495,15,48,20,22,normal
1496,15,49,18,18,normal
1497,15,50,14,19,normal
1498,15,51,22,13,normal
1499,15,52,25,13,normal
1500,15,53,24,15,normal
1501,15,54,25,12,normal
1502,15,55,17,12,normal
1503,15,56,14,3,normal
1504,15,57,13,8,normal
1505,15,58,9,6,normal
1506,15,59,25,15,normal
1507,15,61,22,17,normal
1508,15,62,19,9,normal
1509,15,63,18,16,normal
1510,15,64,16,18,normal
1511,15,65,23,7,normal
1512,15,66,9,19,normal
1513,15,67,21,9,normal
1514,15,68,15,8,normal
1515,15,69,19,18,normal
1516,15,70,13,10,normal
1517,15,71,19,17,normal
1518,15,72,20,19,normal
1519,15,73,15,5,normal
1520,15,74,21,14,normal
1521,15,75,19,8,normal
1522,15,77,20,8,normal
1523,15,78,23,10,normal
1524,15,80,21,20,normal
1525,15,81,25,16,normal
1526,15,82,25,11,normal
1527,15,83,16,9,normal
1528,15,84,11,20,normal
1529,15,85,24,13,normal
1530,15,86,19,19,normal
1531,15,87,15,19,normal
1532,15,88,23,16,normal
1533,15,89,19,12,normal
1534,15,90,16,8,normal
1535,15,91,12,7,normal
1536,15,92,14,11,normal
1537,15,93,11,17,normal
1538,15,94,17,11,normal
1539,15,95,16,14,normal
1540,15,96,15,14,normal
1541,15,97,14,5,normal
1542,15,98,17,5,normal
1543,15,99,12,16,normal
1544,16,0,25,10,normal
1545,16,1,18,7,normal
1546,16,2,14,21,normal
1547,16,3,25,17,normal
1548,16,5,18,20,normal
1549,16,6,24,19,normal
1550,16,7,15,9,normal
1551,16,8,19,13,normal
1552,16,9,20,20,normal
1553,16,11,23,20,normal
1554,16,12,12,25,normal
1555,16,13,20,11,normal
1556,16,14,16,16,normal
1557,16,15,18,8,normal
1558,16,16,16,11,normal
1559,16,17,17,14,normal
1560,16,18,22,16,normal
1561,16,19,24,17,normal
1562,16,20,18,6,normal
1563,16,21,24,12,normal
1564,16,22,13,24,normal
1565,16,23,19,7,normal
1566,16,24,21,8,normal
1567,16,25,20,16,normal
1568,16,26,13,19,normal
1569,16,27,24,9,normal
1570,16,29,22,8,normal
1571,16,30,24,14,normal
1572,16,31,15,17,normal
1573,16,32,18,9,normal
1574,16,33,7,12,normal
1575,16,34,17,8,normal
1576,16,35,23,12,normal
1577,16,36,20,10,normal
1578,16,38,17,10,normal
1579,16,39,17,20,normal
1580,16,40,21,12,normal
1581,16,41,15,16,normal
1582,16,42,16,6,normal
1583,16,43,17,4,normal
1584,16,44,22,11,normal
1585,16,45,23,14,normal
1586,16,46,18,3,normal
1587,16,47,22,6,normal
1588,16,48,20,21,normal
1589,16,49,18,18,normal
1590,16,50,14,19,normal
1591,16,51,22,13,normal
1592,16,52,25,13,normal
1593,16,53,24,15,normal
1594,16,54,25,12,normal
1595,16,55,17,13,normal
1596,16,56,15,3,normal
1597,16,57,14,8,normal
1598,16,58,10,6,normal
1599,16,59,25,15,normal
1600,16,61,23,17,normal
1601,16,62,19,9,normal
1602,16,63,19,16,normal
1603,16,64,16,18,normal
1604,16,65,24,7,normal
1605,16,66,10,19,normal
1606,16,67,22,9,normal
1607,16,68,15,8,normal
1608,16,69,19,18,normal
1609,16,70,13,10,normal
1610,16,71,19,17,normal
1611,16,72,21,19,normal
1612,16,73,16,5,normal
1613,16,74,21,14,normal
1614,16,75,19,8,normal
1615,16,77,20,9,normal
1616,16,78,24,10,normal
1617,16,80,21,20,normal
1618,16,81,25,16,normal
1619,16,82,25,11,normal
1620,16,83,16,9,normal
1621,16,84,12,20,normal
1622,16,85,24,13,normal
1623,16,86,19,19,normal
1624,16,87,15,19,normal
1625,16,88,23,15,normal
1626,16,89,20,12,normal
1627,16,90,16,7,normal
1628,16,91,12,8,normal
1629,16,92,14,11,normal
1630,16,93,12,17,normal
1631,16,94,17,11,normal
1632,16,95,16,14,normal
1633,16,96,15,14,normal
1634,16,97,14,5,normal
1635,16,98,17,5,normal
1636,16,99,13,16,normal
1637,17,0,25,10,normal
1638,17,1,18,7,normal
1639,17,2,14,20,normal
1640,17,3,25,17,normal
1641,17,5,18,19,normal
1642,17,6,25,19,normal
1643,17,7,15,9,normal
1644,17,8,20,13,normal
1645,17,9,20,20,normal
1646,17,11,23,19,normal
1647,17,12,12,24,normal
1648,17,13,20,11,normal
1649,17,14,16,17,normal
1650,17,15,18,8,normal
1651,17,16,16,11,normal
1652,17,17,17,14,normal
1653,17,18,23,16,normal
1654,17,19,24,16,normal
1655,17,20,19,6,normal
1656,17,21,24,12,normal
1657,17,22,14,24,normal
1658,17,23,20,7,normal
1659,17,24,21,8,normal
1660,17,25,20,15,normal
1661,17,26,13,19,normal
1662,17,27,25,9,normal
1663,17,29,22,8,normal
1664,17,30,24,14,normal
1665,17,31,15,17,normal
1666,17,32,18,9,normal
1667,17,33,8,12,normal
1668,17,34,17,8,normal
1669,17,35,23,12,normal
1670,17,36,20,10,normal
1671,17,38,18,10,normal
1672,17,39,17,20,normal
1673,17,40,22,12,normal
1674,17,41,15,16,normal
1675,17,42,16,6,normal
1676,17,43,17,4,normal
1677,17,44,23,11,normal
1678,17,45,23,14,normal
1679,17,46,19,3,normal
1680,17,47,22,7,normal
1681,17,48,21,21,normal
1682,17,49,18,18,normal
1683,17,50,14,19,normal
1684,17,51,21,13,normal
1685,17,52,25,13,normal
1686,17,53,24,15,normal
1687,17,54,25,12,normal
1688,17,55,18,13,normal
1689,17,56,16,3,normal
1690,17,57,14,8,normal
1691,17,58,11,6,normal
1692,17,59,25,15,normal
1693,17,61,23,17,normal
1694,17,62,19,9,normal
1695,17,63,19,16,normal
1696,17,64,17,18,normal
1697,17,65,24,8,normal
1698,17,66,11,19,normal
1699,17,67,22,10,normal
1700,17,68,16,8,normal
1701,17,69,20,18,normal
1702,17,70,13,11,normal
1703,17,71,20,17,normal
1704,17,72,21,18,normal
1705,17,73,16,5,normal
1706,17,74,22,14,normal
1707,17,75,19,8,normal
1708,17,77,21,9,normal
1709,17,78,24,10,normal
1710,17,80,22,20,normal
1711,17,81,25,16,normal
1712,17,82,25,11,normal
1713,17,83,16,10,normal
1714,17,84,13,20,normal
1715,17,85,24,13,normal
1716,17,86,20,19,normal
1717,17,87,16,19,normal
1718,17,88,23,15,normal
1719,17,89,20,12,normal
1720,17,90,17,7,normal
1721,17,91,12,9,normal
1722,17,92,15,11,normal
1723,17,93,13,17,normal
1724,17,94,17,11,normal
1725,17,95,16,14,normal
1726,17,96,15,14,normal
1727,17,97,15,5,normal
1728,17,98,18,5,normal
1729,17,99,14,16,normal
1730,18,0,25,10,normal
1731,18,1,18,7,normal
1732,18,2,15,20,normal
1733,18,3,25,17,normal
1734,18,5,18,19,normal
1735,18,6,25,18,normal
1736,18,7,16,9,normal
1737,18,8,20,13,normal
1738,18,9,19,20,normal
1739,18,11,24,19,normal
1740,18,12,12,23,normal
1741,18,13,20,11,normal
1742,18,14,17,17,normal
1743,18,15,18,8,normal
1744,18,16,16,11,normal
1745,18,17,17,15,normal
1746,18,18,23,16,normal
1747,18,19,24,16,normal
1748,18,20,19,7,normal
1749,18,21,24,12,normal
1750,18,22,14,23,normal
1751,18,23,20,7,normal
1752,18,24,21,8,normal
1753,18,25,20,15,normal
1754,18,26,13,19,normal
1755,18,27,25,9,normal
1756,18,29,23,8,normal
1757,18,30,24,14,normal
1758,18,31,15,17,normal
1759,18,32,18,9,normal
1760,18,33,9,12,normal
1761,18,34,17,8,normal
1762,18,35,23,12,normal
1763,18,36,21,10,normal
1764,18,38,18,10,normal
1765,18,39,18,20,normal
1766,18,40,22,12,normal
1767,18,41,15,16,normal
1768,18,42,16,6,normal
1769,18,43,17,5,normal
1770,18,44,23,11,normal
1771,18,45,23,14,normal
1772,18,46,19,4,normal
1773,18,47,23,7,normal
1774,18,48,21,20,normal
1775,18,49,19,18,normal
1776,18,50,15,19,normal
1777,18,51,22,13,normal
1778,18,52,25,13,normal
1779,18,53,24,15,normal
1780,18,54,25,12,normal
1781,18,55,19,13,normal
1782,18,56,16,4,normal
1783,18,57,14,9,normal
1784,18,58,12,6,normal
1785,18,59,25,15,normal
1786,18,61,23,17,normal
1787,18,62,19,10,normal
1788,18,63,19,16,normal
1789,18,64,17,18,normal
1790,18,65,24,8,normal
1791,18,66,12,19,normal
1792,18,67,22,11,normal
1793,18,68,16,8,normal
1794,18,69,20,18,normal
1795,18,70,13,12,normal
1796,18,71,20,17,normal
1797,18,72,21,17,normal
1798,18,73,16,5,normal
1799,18,74,22,15,normal
1800,18,75,19,8,normal
1801,18,77,22,9,normal
1802,18,78,24,11,normal
1803,18,80,22,19,normal
1804,18,81,25,16,normal
1805,18,82,25,11,normal
1806,18,83,17,10,normal
1807,18,84,13,20,normal
1808,18,85,24,13,normal
1809,18,86,21,19,normal
1810,18,87,17,19,normal
1811,18,88,23,15,normal
1812,18,89,21,12,normal
1813,18,90,17,7,normal
1814,18,91,12,10,normal
1815,18,92,15,11,normal
1816,18,93,14,17,normal
1817,18,94,17,11,normal
1818,18,95,16,15,normal
1819,18,96,15,15,normal
1820,18,97,15,6,normal
1821,18,98,19,5,normal
1822,18,99,14,16,normal
1823,19,0,25,10,normal
1824,19,1,18,7,normal
1825,19,2,15,20,normal
1826,19,3,25,17,normal
1827,19,5,18,18,normal
1828,19,6,25,18,normal
1829,19,7,17,9,normal
1830,19,8,21,13,normal
1831,19,9,19,19,normal
1832,19,11,24,18,normal
1833,19,12,12,22,normal
1834,19,13,21,11,normal
1835,19,14,17,16,normal
1836,19,15,18,8,normal
1837,19,16,16,11,normal
1838,19,17,17,14,normal
1839,19,18,23,16,normal
1840,19,19,24,16,normal
1841,19,20,19,7,normal
1842,19,21,24,12,normal
1843,19,22,14,22,normal
1844,19,23,21,7,normal
1845,19,24,22,8,normal
1846,19,25,21,15,normal
1847,19,26,13,18,normal
1848,19,27,25,9,normal
1849,19,29,23,9,normal
1850,19,30,24,14,normal
1851,19,31,15,18,normal
1852,19,32,19,9,normal
1853,19,33,10,12,normal
1854,19,34,17,8,normal
1855,19,35,23,12,normal
1856,19,36,22,10,normal
1857,19,38,18,10,normal
1858,19,39,18,20,normal
1859,19,40,22,12,normal
1860,19,41,16,16,normal
1861,19,42,17,6,normal
1862,19,43,18,5,normal
1863,19,44,23,11,normal
1864,19,45,23,14,normal
1865,19,46,19,4,normal
1866,19,47,23,7,normal
1867,19,48,21,20,normal
1868,19,49,19,18,normal
1869,19,50,16,19,normal
1870,19,51,23,13,normal
1871,19,52,25,13,normal
1872,19,53,24,15,normal
1873,19,54,25,12,normal
1874,19,55,19,13,normal
1875,19,56,17,4,normal
1876,19,57,14,10,normal
1877,19,58,13,6,normal
1878,19,59,25,15,normal
1879,19,61,24,17,normal
1880,19,62,20,10,normal
1881,19,63,20,16,normal
1882,19,64,17,18,normal
1883,19,65,24,9,normal
1884,19,66,12,19,normal
1885,19,67,22,11,normal
1886,19,68,16,8,normal
1887,19,69,20,19,normal
1888,19,70,14,12,normal
1889,19,71,20,17,normal
1890,19,72,21,16,normal
1891,19,73,16,5,normal
1892,19,74,22,15,normal
1893,19,75,20,8,normal
1894,19,77,22,9,normal
1895,19,78,24,11,normal
1896,19,80,22,18,normal
1897,19,81,25,16,normal
1898,19,82,25,11,normal
1899,19,83,17,10,normal
1900,19,84,14,20,normal
1901,19,85,24,13,normal
1902,19,86,21,18,normal
1903,19,87,17,20,normal
1904,19,88,23,15,normal
1905,19,89,21,12,normal
1906,19,90,17,7,normal
1907,19,91,13,10,normal
1908,19,92,15,10,normal
1909,19,93,14,17,normal
1910,19,94,17,12,normal
1911,19,95,16,15,normal
1912,19,96,15,15,normal
1913,19,97,15,7,normal
1914,19,98,20,5,normal
1915,19,99,14,15,normal
1916,20,0,25,10,normal
1917,20,1,18,7,normal
1918,20,2,16,20,normal
1919,20,3,25,17,normal
1920,20,5,18,18,normal
1921,20,6,25,18,normal
1922,20,7,18,9,normal
1923,20,8,22,13,normal
1924,20,9,19,19,normal
1925,20,11,24,18,normal
1926,20,12,13,22,normal
1927,20,13,21,11,normal
1928,20,14,18,16,normal
1929,20,15,18,8,normal
1930,20,16,17,11,normal
1931,20,17,17,15,normal
1932,20,18,23,16,normal
1933,20,19,24,16,normal
1934,20,20,19,7,normal
1935,20,21,24,12,normal
1936,20,22,15,22,normal
1937,20,23,21,7,normal
1938,20,24,22,8,normal
1939,20,25,21,15,normal
1940,20,26,14,18,normal
1941,20,27,25,9,normal
1942,20,29,23,9,normal
1943,20,30,24,14,normal
1944,20,31,15,18,normal
1945,20,32,20,9,normal
1946,20,33,11,12,normal
1947,20,34,17,8,normal
1948,20,35,23,12,normal
1949,20,36,22,10,normal
1950,20,38,19,10,normal
1951,20,39,18,21,normal
1952,20,40,22,12,normal
1953,20,41,16,16,normal
1954,20,42,18,6,normal
1955,20,43,18,5,normal
1956,20,44,23,11,normal
1957,20,45,23,14,normal
1958,20,46,19,5,normal
1959,20,47,24,7,normal
1960,20,48,21,19,normal
1961,20,49,19,18,normal
1962,20,50,16,19,normal
1963,20,51,23,13,normal
1964,20,52,25,13,normal
1965,20,53,24,15,normal
1966,20,54,25,12,normal
1967,20,55,20,13,normal
1968,20,56,17,4,normal
1969,20,57,14,11,normal
1970,20,58,14,6,normal
1971,20,59,25,15,normal
1972,20,61,24,17,normal
1973,20,62,21,10,normal
1974,20,63,20,16,normal
1975,20,64,17,17,normal
1976,20,65,24,8,normal
1977,20,66,12,18,normal
1978,20,67,22,11,normal
1979,20,68,16,8,normal
1980,20,69,20,19,normal
1981,20,70,15,12,normal
1982,20,71,20,17,normal
1983,20,72,21,16,normal
1984,20,73,16,5,normal
1985,20,74,22,14,normal
1986,20,75,20,8,normal
1987,20,77,22,9,normal
1988,20,78,24,11,normal
1989,20,80,22,17,normal
1990,20,81,25,16,normal
1991,20,82,25,11,normal
1992,20,83,17,10,normal
1993,20,84,14,20,normal
1994,20,85,24,13,normal
1995,20,86,21,18,normal
1996,20,87,17,20,normal
1997,20,88,23,15,normal
1998,20,89,21,12,normal
1999,20,90,17,7,normal
2000,20,91,13,10,normal
2001,20,92,16,10,normal
2002,20,93,14,17,normal
2003,20,94,17,12,normal
2004,20,95,16,15,normal
2005,20,96,15,15,normal
2006,20,97,15,8,normal
2007,20,98,21,5,normal
2008,20,99,14,14,normal
2009,21,0,24,10,normal
